병원종류,병원이름,전화번호,병원주소,월,화,수,목,금,토,일,영업시간,쉬는시간,접수마감,정기휴무
신경과,김갑진신경과의원,051-636-9080,부산 남구 수영로 27,"09:00 - 17:30
13:00 - 14:00 휴게시간",,"09:00 - 17:30
13:00 - 14:00 휴게시간","09:00 - 17:30
13:00 - 14:00 휴게시간","09:00 - 17:30
13:00 - 14:00 휴게시간",09:00 - 12:30,정기휴무 (매주 일요일),"09:00 - 17:30

09:00 - 17:30
09:00 - 17:30
09:00 - 17:30
09:00 - 12:30
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
한의원,자연닮은한의원,051-627-1261,부산 남구 고동골로 29 국제금융시티 문현베스티움 아파트,"09:30 - 18:30
12:30 - 14:00 휴게시간",,"09:30 - 18:30
12:30 - 14:00 휴게시간","09:30 - 18:30
12:30 - 14:00 휴게시간
접기","09:30 - 18:30
12:30 - 14:00 휴게시간",09:30 - 12:30,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 18:30
09:30 - 18:30
09:30 - 12:30
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
한의원,호랑한의원,051-710-8582,부산 남구 수영로 243-1 1층,"09:00 - 18:00
13:00 - 14:00 휴게시간
12:30, 17:30 접수마감",,정기휴무 (매주 수요일),"09:00 - 18:00
13:00 - 14:00 휴게시간
12:30, 17:30 접수마감","09:00 - 18:00
13:00 - 14:00 휴게시간
12:30, 17:30 접수마감","09:00 - 17:00
13:00 - 14:00 휴게시간
12:30, 16:30 접수마감",정기휴무 (매주 일요일),"09:00 - 18:00

정기휴무 (매주 수요일)
09:00 - 18:00
09:00 - 18:00
09:00 - 17:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 수요일
한의원,대연척척한의원,0507-1453-5566,부산 남구 석포로 74,"09:30 - 18:30
13:00 - 14:00 휴게시간",,"09:30 - 18:30
13:00 - 14:00 휴게시간","09:30 - 18:30
13:00 - 14:00 휴게시간","09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 14:00,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 18:30
09:30 - 18:30
09:30 - 14:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
한의원,생생한의원,051-638-1240,부산 남구 수영로 183 생생한의원,"09:30 - 18:30
13:00 - 14:00 휴게시간",,"09:30 - 18:30
13:00 - 14:00 휴게시간",14:00 - 18:30,"09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
14:00 - 18:30
09:30 - 18:30
09:30 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
가정의학과,수의원,051-633-7181,부산 남구 석포로 34 국제아파트,09:00 - 18:00,,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 13:00,정보없음,"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정보없음",,,
치과,밝은미소치과의원,051-628-9797,부산 남구 분포로 113 LG메트로시티 주2상가 5층,"09:50 - 18:30
13:00 - 14:00 휴게시간",,14:00 - 18:30,"09:50 - 18:30
13:00 - 14:00 휴게시간","09:50 - 18:30
13:00 - 14:00 휴게시간",09:50 - 13:30,정기휴무 (매주 일요일),"09:50 - 18:30

14:00 - 18:30
09:50 - 18:30
09:50 - 18:30
09:50 - 13:30
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
한의원,천걸음한의원,051-756-3888,부산 남구 수영로 240-1 이지스퀘어빌딩 6층,10:00 - 20:00,,10:00 - 20:00,"정기휴무 (매주 목요일)
접기",10:00 - 20:00,10:00 - 15:00,정기휴무 (매주 일요일),"10:00 - 20:00

10:00 - 20:00
정기휴무 (매주 목요일)
10:00 - 20:00
10:00 - 15:00
정기휴무 (매주 일요일)",,,매주 목요일
치과,박철흠치과의원,051-628-7616,부산 남구 용호로 95 휴메디빌딩 3층,"09:00 - 18:00
13:00 - 14:30 휴게시간",,정기휴무 (매주 수요일),"09:00 - 18:00
13:00 - 14:30 휴게시간","09:00 - 18:00
13:00 - 14:30 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

정기휴무 (매주 수요일)
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:30 ,,매주 수요일
"병원,의원",센텀연합의원,051-644-7582,부산 남구 수영로 33 2층,"09:00 - 18:00
13:00 - 14:00 휴게시간",,"09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간
접기","09:00 - 18:00
13:00 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
한의원,은행나무한의원,051-611-7760,부산 남구 수영로 200 롯데리아,09:30 - 18:30,,09:30 - 18:30,09:30 - 18:30,09:30 - 18:30,09:30 - 14:00,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 18:30
09:30 - 18:30
09:30 - 14:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,자연미치과의원,0507-1346-7529,부산 남구 수영로 198 2층,"09:30 - 18:30
13:00 - 14:30 휴게시간",,09:30 - 12:30,"09:30 - 18:30
13:00 - 14:30 휴게시간","09:30 - 18:30
13:00 - 14:30 휴게시간",09:30 - 12:30,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 12:30
09:30 - 18:30
09:30 - 18:30
09:30 - 12:30
정기휴무 (매주 일요일)",13:00 - 14:30 ,,매주 일요일
외과,성심외과의원,051-647-0075,부산 남구 우암로 57-1 성심외과의원,"09:00 - 18:00
12:30 - 14:00 휴게시간",,"09:00 - 18:00
12:30 - 14:00 휴게시간","09:00 - 18:00
12:30 - 14:00 휴게시간","09:00 - 18:00
12:30 - 14:00 휴게시간",09:00 - 12:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 12:00
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
한의원,대추나무한의원,051-624-1075,부산 남구 용호로 204,"09:30 - 18:00
12:30 - 14:00 휴게시간",,"09:30 - 18:00
12:30 - 14:00 휴게시간","09:30 - 20:00
12:30 - 14:00 휴게시간","09:30 - 18:00
12:30 - 14:00 휴게시간",09:30 - 13:30,정기휴무 (매주 일요일),"09:30 - 18:00

09:30 - 18:00
09:30 - 20:00
09:30 - 18:00
09:30 - 13:30
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
